business_id,category,ethnicity,year,observed_name
6,Prepared food,Not Specified,2006,Alberts Hall/Ye Olde Brunswick House and Champions Off-Track Wagering
13,Convenience,Not Specified,2006,Alpha Milk
14,"Art, books, music, video",Not Specified,2006,Alternative Arts
16,Personal care,Korean,2006,The Amore
18,Travel,Hispanic,2006,Andina Travel
24,Convenience,Not Specified,2006,Annex Mart
29,Travel,Not Specified,2006,Apollo Tours
32,Travel,Korean,2006,Asia Travel
33,Food,Korean,2006,Asian Health Food and Acupuncture Clinic
49,"Art, books, music, video",Not Specified,2006,Blockbuster Video
65,Entertainment,Korean,2006,BMB Karaoke
66,Personal adornment,Korean,2006,Bo Kwang Dang Jewellery
70,"Art, books, music, video",Not Specified,2006,Book City
74,Prepared food,Not Specified,2006,Burger King
86,"Art, books, music, video",Not Specified,2006,CD Replay
101,Prepared food,Not Specified,2006,Clintons
118,"Art, books, music, video",Korean,2006,Dae Han Korean Video
124,Food,Not Specified,2006,Dominion
126,Prepared food,Not Specified,2006,Dooneys
163,"Art, books, music, video",Not Specified,2006,Frames N Graphics
166,Prepared food,Not Specified,2006,Future Bakery and Café
176,Business services,Hispanic,2006,Gigante Express
180,Personal adornment,Korean,2006,Golden Jewellery
195,Prepared food,Korean,2006,Happy House
197,Medical,Korean,2006,Herb and Acupuncture Clinic
198,Travel,Hispanic,2006,Hispana Travel Agent
202,Department store,Not Specified,2006,Honest Eds
211,Prepared food,Korean,2006,Imonay Korean Restaurant
215,Prepared food,Not Specified,2006,Insomnia
220,Clothing,Korean,2006,J. Fashions
226,Personal care,Not Specified,2006,Johns Barber Shop and Hair Styling
228,Prepared food,Not Specified,2006,Joons Korean Cuisine
229,Internet parlor,Not Specified,2006,JoyNet
241,Business services,Not Specified,2006,Kinkos
244,Cleaning services,Not Specified,2006,Knob Hill Cleaners
249,Media,Korean,2006,Korea Central Daily
250,Financial,Korean,2006,Korea Exchange Bank
265,Personal care,Korean,2006,Kyounghee Hair Salon
267,Prepared food,Not Specified,2006,Las Iguanas
269,Entertainment,Not Specified,2006,Lees Palace
274,Clothing,Korean,2006,Lotte
288,Entertainment,Not Specified,2006,Metro Theatre
289,"Art, books, music, video",Not Specified,2006,Midoco
293,Internet parlor,Not Specified,2006,Mini Internet Mart
316,Prepared food,Not Specified,2006,Opera Coffee
323,Prepared food,Not Specified,2006,Paupers Pub
351,Prepared food,Not Specified,2006,Roccos The Plum Tomato Trattoria
357,Prepared food,Not Specified,2006,Sarahs Shawarma & Felafel
366,Prepared food,Korean,2006,Seoul Restaurant
374,Convenience,Not Specified,2006,Six Penny Variety
383,Prepared food,Not Specified,2006,Subway
389,Prepared food,Not Specified,2006,New Generation Sushi Japanese Restaurant
390,Prepared food,Not Specified,2006,Sushi on Bloor
392,Medical,Korean,2006,Susies Acupuncture and Herbs
407,"Art, books, music, video",Not Specified,2006,The Eternal Moment
417,Prepared food,Not Specified,2006,The Pita Pit
420,Prepared food,Not Specified,2006,The Tap Bar and Grill
423,Prepared food,Not Specified,2006,Tim Hortons
435,Religion,Not Specified,2006,Trinity St. Pauls United Church
441,Prepared food,Korean,2006,Umji Bunsik Thumbs-Up Korean Fast Food
455,Financial,Hispanic,2006,Vigo
7,Personal care,Not Specified,2006,Alex Cuts
8,Business services,Not Specified,2006,Alicos Copy Centre
15,Prepared food,Not Specified,2006,Amnesia Bar and Grill
21,Prepared food,Korean,2006,Angels Fast Food
22,Recreation,Not Specified,2006,Annas Dance Centre
27,Prepared food,Not Specified,2006,Annex Submarine
30,Miscellaneous,Not Specified,2006,Arora
41,Financial,Not Specified,2006,Bank of Montreal
50,Entertainment,Not Specified,2006,Bloor Cinema
54,Food,Not Specified,2006,Bloor Fruit Market
56,Cleaning services,Not Specified,2006,Bloor Laundromat
61,Food,Not Specified,2006,Bloor Supersave
77,Prepared food,Not Specified,2006,By the Way Café
91,Travel,Korean,2006,Central Travel
95,Food,Not Specified,2006,Cheese Dairy
516,Financial,Not Specified,2006,CIBC
105,Prepared food,Not Specified,2006,Coffee Time
112,Prepared food,Not Specified,2006,Country Style
114,Bikes and e-bikes,Not Specified,2006,Curbside Cycle
116,Miscellaneous,Korean,2006,Dae Han Electronics
131,Home furnishing,Not Specified,2006,East West Futons
157,Travel,Not Specified,2006,Flight Centre
172,Food,Not Specified,2006,Ghazale
177,Internet parlor,Not Specified,2006,Gig@bites
178,Personal care,Korean,2006,Gloria Fashion and Gifts
179,Personal care,Korean,2006,Goa Hair Salon
181,Prepared food,Not Specified,2006,Goldfish
184,Miscellaneous,Not Specified,2006,Grassroots
188,Personal care,Not Specified,2006,Gus the Other Barber
196,Food,Not Specified,2006,Health Valley Natural Foods
208,Medical,Not Specified,2006,IDA
209,Prepared food,Korean,2006,Il Bun Ji
217,"Art, books, music, video",Not Specified,2006,Inti Crafts
221,Prepared food,Not Specified,2006,Japan Sushi
223,Prepared food,Korean,2006,Jin Mirak Korean and Japanese Restaurant
227,"Art, books, music, video",Korean,2006,Jong Ro Korean Books and Musics
230,Personal care,Not Specified,2006,K -- a hair salon
236,Prepared food,Not Specified,2006,Kensington Natural Bakery and Café
251,Prepared food,Korean,2006,Korea House Restaurant
253,"Art, books, music, video",Korean,2006,Korean Book and Video Centre
263,Prepared food,Korean,2006,Korean Village Restaurant
278,Food,Korean,2006,Magic Health Food
287,Prepared food,Not Specified,2006,Mels Montreal Delicatessan
295,Clothing,Not Specified,2006,Moda
296,Financial,Not Specified,2006,Money Mart
299,Variety,Korean,2006,Morning Glory
302,Financial,Hispanic,2006,Multiexpress
304,Clothing,Not Specified,2006,N. Markus Fashions
315,Food,Not Specified,2006,Olympia Fruit Market
317,Clothing,Not Specified,2006,Ora Ora
324,Clothing,Not Specified,2006,Payless ShoeSource
329,Prepared food,Not Specified,2006,Pizza Pizza
339,"Art, books, music, video",Not Specified,2006,Queen Video
342,Prepared food,Not Specified,2006,Real Thailand Restaurant
349,Clothing,Not Specified,2006,Risqué
479,Prepared food,Not Specified,2006,Royal Thai
355,Variety,Not Specified,2006,S. W. A. K. II
362,Clothing,Not Specified,2006,Secrets from Your Sister
364,Prepared food,Korean,2006,Sejong Restaurant
368,Prepared food,Not Specified,2006,Serra
372,Personal adornment,Not Specified,2006,Simmans Jewellers
376,"Art, books, music, video",Not Specified,2006,Sonic Boom
381,Prepared food,Not Specified,2006,Starbucks
386,Variety,Not Specified,2006,Super Extra Discount
394,Prepared food,Not Specified,2006,Swiss Chalet
396,Prepared food,Not Specified,2006,Tacos El Asador
398,Food,Not Specified,2006,Taste of Nature
826,Financial,Not Specified,2006,TD Canada Trust
403,Clothing,Korean,2006,Terra
410,Home furnishing,Not Specified,2006,The Futon Store
424,"Art, books, music, video",Korean,2006,Time and Space Photo Studio
429,"Art, books, music, video",Korean,2006,Toronto Christian Book and Gift Centre
439,Food,Not Specified,2006,Tuske Delicatessan
440,Prepared food,Not Specified,2006,Tutti Frutti
454,Prepared food,Not Specified,2006,Via Oliveto
457,Food,Not Specified,2006,Village Market
464,Home maintenance,Not Specified,2006,Wieners Home Hardware
465,Prepared food,Not Specified,2006,Wing Machine
469,Medical,Not Specified,2006,X-Ray and Ultrasound
471,Prepared food,Not Specified,2006,Zizi Trattoria
484,Cleaning services,Not Specified,2006,Nice Cleaners
485,Prepared food,Not Specified,2006,Bubble Tease
276,Personal adornment,Not Specified,2006,Lucky 13 Tattoo Shop
489,Prepared food,Not Specified,2006,Laila
490,Prepared food,Not Specified,2006,Yummy Bar-B-Q
492,Prepared food,Not Specified,2006,Double Happiness Restaurant
495,Prepared food,Korean,2006,"Cake House, BnC Patisserie"
499,Personal care,Korean,2006,Fleuri on Bloor
501,Prepared food,Korean,2006,Ko Ryo Korean Restaurant
502,Clothing,Not Specified,2006,Mindulay
248,Prepared food,Korean,2006,Korea Bakery
359,Travel,Korean,2006,Sebang Travel KC Tours
503,Phones,Not Specified,2006,Telus
328,Clothing,Not Specified,2006,Piyas Boutique
416,Personal care,Not Specified,2006,The Outer Layer
506,Food,Korean,2006,Dream Mart Corp.
508,Prepared food,Korean,2006,Ka Chi Korean Restaurant
517,Prepared food,Not Specified,2006,Second Cup
518,Prepared food,Not Specified,2006,Gregs Ice Cream
521,Prepared food,Not Specified,2006,Mt. Everest Restaurant
522,Prepared food,Not Specified,2006,Thai Spring Roll
523,Internet parlor,Not Specified,2006,Double Clik
524,Prepared food,Korean,2006,No=i
431,Medical,Not Specified,2006,Toronto Healing Arts Centre
827,Prepared food,Not Specified,2006,Subway
529,Prepared food,Not Specified,2006,Noodle Bowl
532,Food,Not Specified,2006,Organics on Bloor
535,Food,Indian,2006,Krishnas
536,Prepared food,Korean,2006,Oh Nara Restaurant
541,Prepared food,Not Specified,2006,Pita Q
543,Prepared food,Not Specified,2006,Thai Basil
544,Prepared food,Not Specified,2006,Mariko
545,Personal care,Korean,2006,Mapsi Hair Salon
63,Prepared food,Korean,2006,Bloor Sweet Café
546,Food,Korean,2006,P. A. T. Central
547,Prepared food,Korean,2006,Mittomi
552,Travel,Not Specified,2006,G. A. P. Adventures: The Great Adventure People
553,Prepared food,Not Specified,2006,Baskin-Robbins
554,Prepared food,Not Specified,2006,Big Sushi
555,Personal care,Not Specified,2006,Panorea: Skin + Spa
556,Prepared food,Not Specified,2006,Chippys
559,Clothing,Not Specified,2006,Body n Sole
560,Clothing,Not Specified,2006,Skylark Outlet
561,"Art, books, music, video",Not Specified,2006,Videoself
562,Variety,Not Specified,2006,Lya Art
563,Prepared food,Not Specified,2006,Kentucky Fried Chicken/Taco Bell
312,Food,Korean,2006,Bloor Meat and Grocery
565,Food,Korean,2006,Healthland
567,Pets,Korean,2006,Bark and Meow Pet Supplies
569,Prepared food,Not Specified,2006,The Beer Station
570,Personal care,Not Specified,2006,Nails by Tina
572,Prepared food,Korean,2006,Plus - Korean Popular Food
573,Clothing,Korean,2006,Venus Lingerie House
577,Prepared food,Not Specified,2006,The Pump
578,Clothing,Not Specified,2006,Simple Fusion Wear
2,Electronics,Not Specified,2006,Above All Electronic Surplus
579,Personal care,Not Specified,2006,Cretech Beauty Supplies
537,Phones,Not Specified,2006,Rogers Wireless
580,Prepared food,Korean,2006,Korean Restaurant Sin Sun
581,Prepared food,Korean,2006,Soft To-Fu Soup Special Restaurant - Meong Dong Soon To-Fu
582,Prepared food,Korean,2006,Shin Chon Hong Cho BBQ Chicken
583,Prepared food,Korean,2006,Fusion Taste of Korea/Fusion po-jiang-ma-cha [in Korean]
6,Prepared food,Not Specified,2007,Alberts Hall/Ye Olde Brunswick House and Champions Off-Track Wagering
13,Convenience,Not Specified,2007,Alpha Milk
14,"Art, books, music, video",Not Specified,2007,Alternative Arts
16,Personal care,Korean,2007,The Amore
18,Travel,Hispanic,2007,Andina Travel
24,Convenience,Not Specified,2007,Annex Mart
29,Travel,Not Specified,2007,Apollo Tours
32,Travel,Korean,2007,Asia Travel
33,Food,Korean,2007,Asian Health Food and Acupuncture Clinic
49,"Art, books, music, video",Not Specified,2007,Blockbuster Video
65,Entertainment,Korean,2007,BMB Karaoke
66,Personal adornment,Korean,2007,Bo Kwang Dang Jewellery
70,"Art, books, music, video",Not Specified,2007,Book City
74,Prepared food,Not Specified,2007,Burger King
86,"Art, books, music, video",Not Specified,2007,CD Replay
101,Prepared food,Not Specified,2007,Clintons
124,Food,Not Specified,2007,Dominion
126,Prepared food,Not Specified,2007,Dooneys
163,"Art, books, music, video",Not Specified,2007,Frames N Graphics
166,Prepared food,Not Specified,2007,Future Bakery and Café
180,Personal adornment,Korean,2007,Golden Jewellery
195,Prepared food,Korean,2007,Happy House
197,Medical,Korean,2007,Herb and Acupuncture Clinic
202,Department store,Not Specified,2007,Honest Eds
211,Prepared food,Korean,2007,Imonay Korean Restaurant
215,Prepared food,Not Specified,2007,Insomnia
220,Clothing,Korean,2007,J. Fashions
226,Personal care,Not Specified,2007,Johns Barber Shop and Hair Styling
228,Prepared food,Not Specified,2007,Joons Korean Cuisine
241,Business services,Not Specified,2007,Kinkos
244,Cleaning services,Not Specified,2007,Knob Hill Cleaners
249,Media,Korean,2007,Korea Central Daily
265,Personal care,Korean,2007,Kyounghee Hair Salon
267,Prepared food,Not Specified,2007,Las Iguanas
269,Entertainment,Not Specified,2007,Lees Palace
274,Clothing,Korean,2007,Lotte
288,Entertainment,Not Specified,2007,Metro Theatre
289,"Art, books, music, video",Not Specified,2007,Midoco
293,Internet parlor,Not Specified,2007,Mini Internet Mart
316,Prepared food,Not Specified,2007,Opera Coffee
323,Prepared food,Not Specified,2007,Paupers Pub
351,Prepared food,Not Specified,2007,Roccos The Plum Tomato Trattoria
357,Prepared food,Not Specified,2007,Sarahs Shawarma & Felafel
366,Prepared food,Korean,2007,Seoul Restaurant
374,Convenience,Not Specified,2007,Six Penny Variety
383,Prepared food,Not Specified,2007,Subway
389,Prepared food,Not Specified,2007,New Generation Sushi Japanese Restaurant
390,Prepared food,Not Specified,2007,Sushi on Bloor
392,Medical,Korean,2007,Susies Acupuncture and Herbs
417,Prepared food,Not Specified,2007,The Pita Pit
420,Prepared food,Not Specified,2007,The Tap Bar and Grill
423,Prepared food,Not Specified,2007,Tim Hortons
435,Religion,Not Specified,2007,Trinity St. Pauls United Church
441,Prepared food,Korean,2007,Umji Bunsik Thumbs-Up Korean Fast Food
455,Financial,Hispanic,2007,Vigo
7,Personal care,Not Specified,2007,Alex Cuts
8,Business services,Not Specified,2007,Alicos Copy Centre
15,Prepared food,Not Specified,2007,Amnesia Bar and Grill
21,Prepared food,Korean,2007,Angels Fast Food
22,Recreation,Not Specified,2007,Annas Dance Centre
27,Prepared food,Not Specified,2007,Annex Submarine
30,Miscellaneous,Not Specified,2007,Arora
41,Financial,Not Specified,2007,Bank of Montreal
50,Entertainment,Not Specified,2007,Bloor Cinema
54,Food,Not Specified,2007,Bloor Fruit Market
56,Cleaning services,Not Specified,2007,Bloor Laundromat
61,Food,Not Specified,2007,Bloor Supersave
77,Prepared food,Not Specified,2007,By the Way Café
91,Travel,Korean,2007,Central Travel
516,Financial,Not Specified,2007,CIBC
112,Prepared food,Not Specified,2007,Country Style
114,Bikes and e-bikes,Not Specified,2007,Curbside Cycle
116,Miscellaneous,Korean,2007,Dae Han Electronics
131,Home furnishing,Not Specified,2007,East West Futons
157,Travel,Not Specified,2007,Flight Centre
172,Food,Not Specified,2007,Ghazale
177,Internet parlor,Not Specified,2007,Gig@bites
178,Personal care,Korean,2007,Gloria Fashion and Gifts
179,Personal care,Korean,2007,Goa Hair Salon
184,Miscellaneous,Not Specified,2007,Grassroots
188,Personal care,Not Specified,2007,Gus the Other Barber
196,Food,Not Specified,2007,Health Valley Natural Foods
208,Medical,Not Specified,2007,IDA
209,Prepared food,Korean,2007,Il Bun Ji
217,"Art, books, music, video",Not Specified,2007,Inti Crafts
221,Prepared food,Not Specified,2007,Japan Sushi
223,Prepared food,Korean,2007,Jin Mirak Korean and Japanese Restaurant
227,"Art, books, music, video",Korean,2007,Jong Ro Korean Books and Musics
236,Prepared food,Not Specified,2007,Kensington Natural Bakery and Café
251,Prepared food,Korean,2007,Korea House Restaurant
253,"Art, books, music, video",Korean,2007,Korean Book and Video Centre
263,Prepared food,Korean,2007,Korean Village Restaurant
278,Food,Korean,2007,Magic Health Food
287,Prepared food,Not Specified,2007,Mels Montreal Delicatessan
295,Clothing,Not Specified,2007,Moda
296,Financial,Not Specified,2007,Money Mart
299,Variety,Korean,2007,Morning Glory
302,Financial,Hispanic,2007,"Multiexpress, Marios Latin Video"
304,Clothing,Not Specified,2007,N. Markus Fashions
317,Clothing,Not Specified,2007,Ora Ora
324,Clothing,Not Specified,2007,Payless ShoeSource
329,Prepared food,Not Specified,2007,Pizza Pizza
339,"Art, books, music, video",Not Specified,2007,Queen Video
342,Prepared food,Not Specified,2007,Real Thailand Restaurant
349,Clothing,Not Specified,2007,Risqué
479,Prepared food,Not Specified,2007,Royal Thai
355,Variety,Not Specified,2007,S. W. A. K. II
362,Clothing,Not Specified,2007,Secrets from Your Sister
364,Prepared food,Korean,2007,Sejong Restaurant
368,Prepared food,Not Specified,2007,Serra
372,Personal adornment,Not Specified,2007,Simmans Jewellers
376,"Art, books, music, video",Not Specified,2007,Sonic Boom
381,Prepared food,Not Specified,2007,Starbucks
386,Variety,Not Specified,2007,Super Extra Discount
394,Prepared food,Not Specified,2007,Swiss Chalet
396,Prepared food,Not Specified,2007,Tacos El Asador
398,Food,Not Specified,2007,Taste of Nature
826,Financial,Not Specified,2007,TD Canada Trust
410,Home furnishing,Not Specified,2007,The Futon Store
429,"Art, books, music, video",Korean,2007,Toronto Christian Book and Gift Centre
439,Food,Not Specified,2007,Tuske Delicatessan
440,Prepared food,Not Specified,2007,Tutti Frutti
457,Food,Not Specified,2007,Village Market
464,Home maintenance,Not Specified,2007,Wieners Home Hardware
465,Prepared food,Not Specified,2007,Wing Machine
469,Medical,Not Specified,2007,X-Ray and Ultrasound
484,Cleaning services,Not Specified,2007,Nice Cleaners
485,Prepared food,Not Specified,2007,Bubble Tease
276,Personal adornment,Not Specified,2007,Lucky 13 Tattoo Shop
489,Prepared food,Not Specified,2007,Laila
490,Prepared food,Not Specified,2007,Yummy Bar-B-Q
